NewsHeadline	Phrase	SOHuman	Pattern	NewsCategory
Fluxo cambial do Brasil continua positivo nos primeiros dias de julho	dias de julho	0	n prp n	Economia e negócios
FMI aumenta expectativa de crescimento do Brasil, mas estima alta da inflação	alta da inflação	-2	n prp n	Economia e negócios
FMI aumenta expectativa de crescimento do Brasil, mas estima alta da inflação	expectativa de crescimento	1	n prp n	Economia e negócios
FMI entrava contrato de minérios entre República Democrática do Congo e China	contrato de minérios	0	n prp n	Economia e negócios
FMI se oferece como coordenador de políticas fiscais de caráter internacional	coordenador de políticas	0	n prp n	Política e conflitos
Fonte da notícia não confirmada da Newsweek pode ter sido um sargento americano	fonte da notícia	0	n prp n	Política e conflitos
Foram suspensas as eleições de Dezembro na Bolívia	eleições de dezembro	0	n prp n	Política e conflitos
Força Sindical diz que deputado Roberto Jefferson corre risco de vida e pede para que polícia brasileira o proteja	risco de vida	-2	n prp n	Política e conflitos
Forças de Defesa de Israel acusam Irã e Síria de fornecer ajuda militar para o Hizbollah	forças de defesa	1	n prp n	Política e conflitos
Forças de Defesa de Israel dizem que Hizbollah já começa a ficar sem mísseis	forças de defesa	1	n prp n	Política e conflitos
Fórum Econômico Mundial anuncia criação de Projeto de Cooperação Global	criação de projeto	1	n prp n	Economia e negócios
Fórum Econômico Mundial começa em Davos com foco na crise financeira	foco na crise	-1	n prp n	Política e conflitos
Fórum Social Mundial lança edição de 2010	edição de 2010	0	n prp n	Economia e negócios
Foto do vírus da Aids durante um ataque a uma célula mostra a sua fraqueza	foto do vírus	-1	n prp n	Saúde
Foxconn faz acordo com trabalhadores que ameaçavam suicídio coletivo	acordo com trabalhadores	1	n prp n	Economia e negócios
Fragata de Portugal impede ataque dos piratas e captura 17 no litoral da Somália	ataque dos piratas	-2	n prp n	Política e conflitos
França anuncia retirada de missão humanitária	retirada de missão	0	n prp n	Política e conflitos
França enfrenta novo dia de protestos contra reforma na Previdência	dia de protestos	-1	n prp n	Economia e negócios
França enfrenta novo dia de protestos contra reforma na Previdência	reforma na previdência	1	n prp n	Política e conflitos
França interessada no modelo brasileiro de assistência às vítimas de acidente aéreo	vítimas de acidente	-2	n prp n	Economia e negócios
Funai atribui ao Poder Judiciário lentidão na demarcação de terras indígenas	lentidão na demarcação	-1	n prp n	Política e conflitos
Funai suspende entrada de visitantes em terras indígenas	entrada de visitantes	0	n prp n	Saúde
Funcionário de Obama com sintomas de gripe suína	sintomas de gripe	-1	n prp n	Saúde
Funcionários da Funai em Bauru são mantidos como reféns por grupo de indígenas	reféns por grupo	-2	n prp n	Política e conflitos
Funcionários do Partido dos Trabalhadores entram em greve	funcionários do partido	0	n prp n	Política e conflitos
Furto de dados da Petrobras	furto de dados	-1	n prp n	Economia e negócios
Fux manda incluir aumento do Judiciário na Proposta Orçamentária de 2013	aumento do judiciário	0	n prp n	Política e conflitos
G20 destinará US$ 1,1 trilhão a países pobres prejudicados pela crise financeira	trilhão a países	0	n prp n	Economia e negócios
G8 empurra para frente compromissos efetivos com redução de emissões de gases	empurra para frente	-1	n prp n	Política e conflitos
G8 empurra para frente compromissos efetivos com redução de emissões de gases	redução de emissões	1	n prp n	Política e conflitos
G8 manifesta preocupação com situação no Zimbábue	preocupação com situação	-2	n prp n	Política e conflitos
Garcia critica Obama por sua atuação como negociador de política externa	negociador de política	0	n prp n	Política e conflitos
Garibaldi Alves é o novo presidente do Senado Brasileiro	presidente do senado	0	n prp n	Política e conflitos
Garotinho encerra greve de fome	greve de fome	-2	n prp n	Política e conflitos
Gasto de brasileiro no exterior atinge em junho maior valor desde o agravamento da crise	agravamento da crise	-2	n prp n	Economia e negócios
Gasto de brasileiro no exterior atinge em junho maior valor desde o agravamento da crise	gasto de brasileiro	0	n prp n	Economia e negócios
General desmente notícia sobre recompensa por cadáver de Marulanda	notícia sobre recompensa	1	n prp n	Política e conflitos
General Motors pede concordata nos Estados Unidos	concordata nos estados	1	n prp n	Economia e negócios
Geórgia: Governo adverte Rússia contra qualquer tentativa de anexar Abkházia	tentativa de anexar	-1	n prp n	Política e conflitos
Gilberto Gil anuncia saída do Ministério da Cultura	saída do ministério	0	n prp n	Política e conflitos
Goiás confirma segunda morte por febre amarela	morte por febre	-3	n prp n	Saúde
Golpe de Estado na Mauritânia	golpe de estado	-1	n prp n	Política e conflitos
Golpe de Estado provoca retração econômica em Honduras	golpe de estado	-1	n prp n	Economia e negócios
Google devolverá US$ 19 milhões aos consumidores	milhões aos consumidores	0	n prp n	Economia e negócios
Governador de Goiás disse que avisou Presidente do Brasil há um ano sobre mensalidade a deputados	ano sobre mensalidade	0	n prp n	Política e conflitos
Governador de Nova Iorque estuda renúncia após escândalo	renúncia após escândalo	-2	n prp n	Política e conflitos
Governador do PSDB procura afastar ameaça de impeachment de Lula	ameaça de impeachment	-1	n prp n	Política e conflitos
Governador do Rio anuncia mais investimentos na área de segurança após confrontos	investimentos na área	0	n prp n	Política e conflitos
Governador do Rio anuncia mais investimentos na área de segurança após confrontos	segurança após confrontos	1	n prp n	Política e conflitos
Governadora do Alasca, Sarah Palin, é escolhida por McCain como companheira de chapa	companheira de chapa	0	n prp n	Política e conflitos
Governistas rejeitam de uma só vez 68 requerimentos na CPI da Petrobras	requerimentos na cpi	0	n prp n	Política e conflitos
Governistas tem maioria na CPI da Petrobras	maioria na cpi	0	n prp n	Política e conflitos
Governo americano critica lançamento de foguete espacial iraniano	lançamento de foguete	0	n prp n	Política e conflitos
Governo assume o controle dos dois bancos; 200.000 milhões de dólares para salvar a economia dos Estados Unidos	economia dos estados	0	n prp n	Economia e negócios
Governo assume o controle dos dois bancos; 200.000 milhões de dólares para salvar a economia dos Estados Unidos	milhões de dólares	0	n prp n	Economia e negócios
Governo brasileiro anuncia liberação de 2 bilhões de reais para saúde	bilhões de reais	0	n prp n	Saúde
Governo brasileiro autoriza aumento a servidores	aumento a servidores	1	n prp n	Economia e negócios
Governo brasileiro faz apelo para libertação de Ingrid Betancourt	apelo para libertação	1	n prp n	Política e conflitos
Governo brasileiro habilita 25 projetos para participação em leilão de energia com foco em 2012	leilão de energia	0	n prp n	Economia e negócios
Governo brasileiro habilita 25 projetos para participação em leilão de energia com foco em 2012	projetos para participação	0	n prp n	Economia e negócios
Governo brasileiro pede a Israel fim de bombardeios à Faixa de Gaza	fim de bombardeios	2	n prp n	Política e conflitos
Governo brasileiro pode importar notebooks para atender escolas da rede pública	escolas da rede	0	n prp n	Economia e negócios
Governo brasileiro pretende investir R$ 440 milhões na recuperação das estradas	milhões na recuperação	1	n prp n	Economia e negócios
Governo colombiano aceita proposta de desmilitarização a fim de iniciar diálogos com as FARC	proposta de desmilitarização	1	n prp n	Política e conflitos
Governo Colombiano confirma morte de líder das FARC	morte de líder	-3	n prp n	Política e conflitos
Governo da Coreia do Norte condena duas jornalistas a 12 anos de trabalhos forçados	anos de trabalhos	0	n prp n	Política e conflitos
Governo da Venezuela tenta impedir RCTV para televisão a cabo	rctv para televisão	0	n prp n	Política e conflitos
Governo de Guatemala pretende limitar a liberdade de expressão por calamidade	liberdade de expressão	2	n prp n	Saúde
Governo de Honduras cancela visita de delegação da OEA	visita de delegação	0	n prp n	Política e conflitos
Governo de Zapatero proíbe manifestação da Associação Vítimas do Terrorismo em frente o Congresso	terrorismo em frente	0	n prp n	Política e conflitos
Governo defende que parlamentares evitem levar crise no Senado para o lado emocional	crise no senado	-2	n prp n	Política e conflitos
Governo Dilma mantém recorde de aprovação de 62%	recorde de aprovação	1	n prp n	Política e conflitos
Governo do Brasil aumenta previsão de crescimento em 2010, mas reduz reajuste do mínimo	previsão de crescimento	1	n prp n	Economia e negócios
Governo do Brasil aumenta previsão de crescimento em 2010, mas reduz reajuste do mínimo	reajuste do mínimo	0	n prp n	Política e conflitos
Governo do Chile faz acordo com manifestantes e encerra onda de protestos no Sul do país	acordo com manifestantes	1	n prp n	Política e conflitos
Governo do Chile faz acordo com manifestantes e encerra onda de protestos no Sul do país	onda de protestos	-2	n prp n	Política e conflitos
Governo do Equador expulsa o embaixador dos Estados Unidos após declarar persona non grata no país	embaixador dos estados	0	n prp n	Política e conflitos
Governo dos Estados Unidos censura as revistas científicas por descobrimento de uma nova variedade da gripe	governo dos estados	0	n prp n	Saúde
Governo dos Estados Unidos censura as revistas científicas por descobrimento de uma nova variedade da gripe	variedade da gripe	-1	n prp n	Saúde
Governo estadual paulista anuncia fim das rebeliões no Estado de São Paulo	fim das rebeliões	2	n prp n	Política e conflitos
Governo faz acordo com professores de Feira de Santana	acordo com professores	1	n prp n	Política e conflitos
Governo garante R$ 3 bilhões para obras em cidades que vão sediar Copa de 2014	bilhões para obras	0	n prp n	Economia e negócios
Governo golpista de Honduras suspende restrições à liberdade de expressão	restrições à liberdade	-1	n prp n	Política e conflitos
Governo hondurenho estende toque de recolher perto da fronteira com Nicarágua	perto da fronteira	0	n prp n	Política e conflitos
Governo inaugura mais uma tenda de hidratação no Rio	tenda de hidratação	0	n prp n	Saúde
Governo inaugura unidade de propeno em refinaria de São Paulo	unidade de propeno	0	n prp n	Economia e negócios
Governo israelense aprova expansão da ofensiva; Hizbollah reage	expansão da ofensiva	-1	n prp n	Política e conflitos
Governo italiano convoca embaixador no Brasil para consultas sobre caso Battisti	consultas sobre caso	0	n prp n	Política e conflitos
Governo lança mega-campanha de fiscalização a empresas de resíduos	empresas de resíduos	0	n prp n	Política e conflitos
Governo lança mega-campanha de fiscalização a empresas de resíduos	mega-campanha de fiscalização	1	n prp n	Política e conflitos
Governo lança portal com arquivos da ditadura	portal com arquivos	0	n prp n	Política e conflitos
Governo Lula prepara pacote de medidas de impacto para arrefecer a crise, diz Jornal do Brasil	pacote de medidas	2	n prp n	Política e conflitos
Governo marroquino demonstra interesse na produção de etanol	interesse na produção	1	n prp n	Economia e negócios
Governo nega interferência na negociação de venda da Delta	interferência na negociação	-1	n prp n	Economia e negócios
Governo português divulga hoje o Plano de Prevenção da Seca	plano de prevenção	2	n prp n	Política e conflitos
Governo quer transformar o Brasil no país do pescado	país do pescado	0	n prp n	Economia e negócios
Governo reajusta remuneração de profissionais do Mais Médicos	remuneração de profissionais	0	n prp n	Saúde
Governo recebe levantamento sobre situação das cidades-sedes para Copa de 2014	cidades-sedes para copa	0	n prp n	Economia e negócios
Governo recebe levantamento sobre situação das cidades-sedes para Copa de 2014	levantamento sobre situação	0	n prp n	Economia e negócios
Governo retoma debate sobre criação da Contribuição Social para a Saúde	debate sobre criação	1	n prp n	Economia e negócios
Governo vai ampliar bolsas para pós-graduação, anuncia ministro	bolsas para pós-graduação	1	n prp n	Política e conflitos
Governos estaduais do Brasil adotam medidas para evitar disseminação da gripe A entre presos	disseminação da gripe	-2	n prp n	Saúde
