news source	News Category	News Healine
pt.wikinews.org	Economia e negócios	Paraguai vai tentar reverter suspensão do Mercosul
pt.wikinews.org	Economia e negócios	Parceria na área de defesa vai ajudar a proteger riquezas brasileiras, diz Lula
pt.wikinews.org	Economia e negócios	Parente da Barbie faz sucesso no Oriente Médio
pt.wikinews.org	Economia e negócios	Passagem Aérea: Ex-Senador e atual Vice-Governador do Maranhão é o recordista das viagens dos ex-senadores
pt.wikinews.org	Economia e negócios	Paul Krugman ganha Nobel de Economia de 2008
pt.wikinews.org	Economia e negócios	Paulo Bernardo faz apelo para que população receba recenseadores
pt.wikinews.org	Economia e negócios	PDVSA rompe relações comerciais com a ExxonMobil
pt.wikinews.org	Economia e negócios	Pela primeira vez desde 1899 população do Japão diminui
pt.wikinews.org	Economia e negócios	Pelo segundo ano consecutivo, Forbes posiciona Vladimir Putin como a pessoa mais poderosa do mundo
pt.wikinews.org	Economia e negócios	Perdigão anuncia aquisição da Eleva Alimentos
pt.wikinews.org	Economia e negócios	Perdigão e Sadia anunciam fusão
pt.wikinews.org	Economia e negócios	Pernambuco será beneficiado com microcrédito
pt.wikinews.org	Economia e negócios	Pesquisa divulga turismo na Serra dos Cocais
pt.wikinews.org	Economia e negócios	Pesquisas divulgadas mostram que houve queda de concentração de renda no Brasil
pt.wikinews.org	Economia e negócios	Pesquisas eleitorais terão que usar dados do IBGE
pt.wikinews.org	Economia e negócios	Petrobras anuncia descoberta de petróleo no litoral do Espírito Santo
pt.wikinews.org	Economia e negócios	Petrobras anuncia em revista do MST
pt.wikinews.org	Economia e negócios	Petrobras anuncia novo campo de petróleo leve e gás na Bacia de Santos
pt.wikinews.org	Economia e negócios	Petrobras anuncia programa de apoio à indústria naval brasileira
pt.wikinews.org	Economia e negócios	Petrobras arremata 13 dos 14 blocos licitados na Bacia Potiguar
pt.wikinews.org	Economia e negócios	Petrobras atinge recorde de produção diária
pt.wikinews.org	Economia e negócios	Petrobras descobre mais 2 bilhões de barris de petróleo do pré-sal
pt.wikinews.org	Economia e negócios	Petrobras é a mais lucrativa do Brasil
pt.wikinews.org	Economia e negócios	Petrobras e Galp acertam parceria para produzir óleo vegetal
pt.wikinews.org	Economia e negócios	Petrobras inicia produção na região do pré-sal
pt.wikinews.org	Economia e negócios	Petrobras investirá mais de R$ 1 bi até 2011 para equipar parque tecnológico brasileiro
pt.wikinews.org	Economia e negócios	Petrobras se torna 3ª maior empresa das Américas em valor de mercado
pt.wikinews.org	Economia e negócios	Petroleiros brasileiros iniciam greve
pt.wikinews.org	Economia e negócios	Petróleo ultrapassa a marca dos US$ 100,00
pt.wikinews.org	Economia e negócios	PIB brasileiro tem queda de 0,8% no primeiro trimestre do ano
pt.wikinews.org	Economia e negócios	PIB cresce 6,8% no terceiro trimestre, segundo o IBGE
pt.wikinews.org	Economia e negócios	PIB dos EUA tem maior queda desde 1946
pt.wikinews.org	Economia e negócios	PIB dos EUA tem seu pior desempenho em mais de 25 anos
pt.wikinews.org	Economia e negócios	PIB luso cresce 1,9% em 2007 e termina ano em aceleração
pt.wikinews.org	Economia e negócios	Pior da crise já passou, informa carta "Conjuntura Econômica" da FGV
pt.wikinews.org	Economia e negócios	Piora a estimativa para as exportações brasileiras em 2009
pt.wikinews.org	Economia e negócios	Plano Agrícola e Pecuário destinará R$ 78 bilhões para a safra 2008/2009
pt.wikinews.org	Economia e negócios	Planos da Embraer para cortar cerca de 4.200 empregos no Brasil
pt.wikinews.org	Economia e negócios	Planos do Iraque ‘Baghdad Eye’ para chamar os turistas
pt.wikinews.org	Economia e negócios	Polêmica sobre decoração de Natal nos EUA
pt.wikinews.org	Economia e negócios	Polícia e Receita Federal fazem operação em loja de departamentos
pt.wikinews.org	Economia e negócios	Polícia Federal brasileira faz operação para combater contrabando via Internet
pt.wikinews.org	Economia e negócios	Polícia Federal do Brasil afirma que banqueiro Daniel Dantas faz parte de uma organização criminosa
pt.wikinews.org	Economia e negócios	Polícia Federal indicia 22 por envolvimento no rombo do Banco PanAmericano
pt.wikinews.org	Economia e negócios	Policiais civis de 12 estados do Brasil fazem operação para prender acusados de explorar jogos ilegais pela internet; 39 acusados estão foragidos
pt.wikinews.org	Economia e negócios	Políticos brasileiros criticam atitude de Lula em relação à crise com a Bolívia
pt.wikinews.org	Economia e negócios	Ponte sobre o rio Kwanza é reabilitada
pt.wikinews.org	Economia e negócios	Portugal cobrará pedágio em quatro autoestradas
pt.wikinews.org	Economia e negócios	Portugal desmente necessidade de recorrer a ajuda externa para conter crise financeira
pt.wikinews.org	Economia e negócios	Portugal enfrenta greve geral contra medidas austeras do governo
pt.wikinews.org	Economia e negócios	Portugal vai às urnas hoje para eleger a Assembleia da República
pt.wikinews.org	Economia e negócios	Portugal: Confirmada construção de aeroporto e TGV
pt.wikinews.org	Economia e negócios	Portugal:Prológica e JP Sá Couto vencem concurso para novo Magalhães
pt.wikinews.org	Economia e negócios	Preço do petróleo aumenta, chegando a 91 dólares por barril
pt.wikinews.org	Economia e negócios	Preço do Petróleo bate novo recorde
pt.wikinews.org	Economia e negócios	Preços gerais da economia brasileira fecham o ano com alta de 11,30%
pt.wikinews.org	Economia e negócios	Preços sobem em seis capitais no Brasil
pt.wikinews.org	Economia e negócios	Prefeito de Caracas fala sobre adesão da Venezuela ao Mercosul
pt.wikinews.org	Economia e negócios	Prefeitura do Rio de Janeiro implode terminal rodoviário e dois prédios que tinham risco de desabamento
pt.wikinews.org	Economia e negócios	Preferência por filhos homens na Ásia pode ter sérias conseqüências
pt.wikinews.org	Economia e negócios	Premiê chinês aponta sinais de recuperação na economia do país
pt.wikinews.org	Economia e negócios	Presidente da Grécia fará último esforço para formar governo de coalizão
pt.wikinews.org	Economia e negócios	Presidente da Venezuela Hugo Chávez visita Bielorrússia
pt.wikinews.org	Economia e negócios	Presidente da Venezuela volta anunciar a onda de nacionalização
pt.wikinews.org	Economia e negócios	Presidente de Angola encerra visita em Portugal
pt.wikinews.org	Economia e negócios	Presidente de Cuba está em Angola
pt.wikinews.org	Economia e negócios	Presidente do FED diz que recessão é possível
pt.wikinews.org	Economia e negócios	Presidente do STF, o ministro Gilmar Mendes, aceita o pedido de habeas-corpus ao empresário Marcos Valério
pt.wikinews.org	Economia e negócios	Presidente dos Estados Unidos perde cooperação com a China "para planejar o século XXI"
pt.wikinews.org	Economia e negócios	Presidente Lula chama “insana, mentirosa e irresponsável” à propaganda do PPS sobre as mudanças nas cadernetas de poupança
pt.wikinews.org	Economia e negócios	Presidente Lula defende integração de países ao Mercosul
pt.wikinews.org	Economia e negócios	Presidente Lula garante que Brasil não quer integrar cartel do petróleo
pt.wikinews.org	Economia e negócios	Presidente Lula não vê "crime" no gasto de passagens com parentes
pt.wikinews.org	Economia e negócios	Presidentes da Unasul chegam juntos a Bariloche
pt.wikinews.org	Economia e negócios	Presidentes do Brasil e Paraguai assinam novo acordo da Usina Hidrelétrica de Itaipu
pt.wikinews.org	Economia e negócios	Presidentes dos países do Mercosul se reúnem em Montevidéu
pt.wikinews.org	Economia e negócios	Previdência tem maior arrecadação desde 1995, mas fecha mês com déficit de R$ 2,73 bilhões
pt.wikinews.org	Economia e negócios	Previsão de queda da economia neste ano é mantida em 0,50%
pt.wikinews.org	Economia e negócios	Primeira-Ministra de Moçambique na Dinamarca
pt.wikinews.org	Economia e negócios	Primeiro debate eleitoral na televisão brasileira reforça posições de Dilma e Marina
pt.wikinews.org	Economia e negócios	Primeiro Eletroposto brasileiro é inaugurado
pt.wikinews.org	Economia e negócios	Primeiro-ministro da Espanha busca na América Latina apoio contra expropriação argentina
pt.wikinews.org	Economia e negócios	Primeiro-ministro da França, François Fillon, chega ao Brasil
pt.wikinews.org	Economia e negócios	Príncipe de Mônaco aprova extradição de Cacciola
pt.wikinews.org	Economia e negócios	Privatização da Vale será debatida em "plebiscito"
pt.wikinews.org	Economia e negócios	Problemas no Speedy deixam São Paulo sem internet novamente
pt.wikinews.org	Economia e negócios	Produção agrícola brasileira deve atingir mais de 139 milhões de toneladas, estima IBGE
pt.wikinews.org	Economia e negócios	Produção agrícola fecha 2007 com resultado recorde e aumento de 13,7% sobre 2006
pt.wikinews.org	Economia e negócios	Produção de petróleo e gás natural da Petrobras registra queda em fevereiro
pt.wikinews.org	Economia e negócios	Produção industrial apresenta queda recorde na Zona do Euro
pt.wikinews.org	Economia e negócios	Produção mundial de alimentos precisa aumentar 70% até 2050, alerta ONU
pt.wikinews.org	Economia e negócios	Produtores querem reconhecimento internacional da cachaça como bebida típica do Brasil
pt.wikinews.org	Economia e negócios	Produtores rurais argentinos retomam manifestações
pt.wikinews.org	Economia e negócios	Projeção de analistas para 2011 é de mais inflação e alta de juros
pt.wikinews.org	Economia e negócios	Projeção para crescimento da economia em 2009 volta a cair
pt.wikinews.org	Economia e negócios	Proposta de zoneamento da cana-de-açúcar reduzirá resistência ao etanol brasileiro no exterior, avalia Minc
pt.wikinews.org	Economia e negócios	Protógenes Queiroz nega que a Polícia Federal ter investigado Dilma Rousseff e o filho do presidente Lula
pt.wikinews.org	Economia e negócios	Putin felicita Berlusconi por ocasião do seu aniversário
pt.wikinews.org	Economia e negócios	Queda na Bovespa ontem foi a maior dos últimos dez anos
pt.wikinews.org	Economia e negócios	Questão nuclear: líderes ocidentais advertem o Irão
pt.wikinews.org	Economia e negócios	Rainha Elizabeth torna Bill Gates cavaleiro
pt.wikinews.org	Economia e negócios	Raúl Castro diz que cubanos devem se preparar para crise econômica global
pt.wikinews.org	Economia e negócios	Raúl Castro promove investimentos estrangeiros em recursos minerais
pt.wikinews.org	Economia e negócios	Raúl Castro reuniu-se com Eduardo dos Santos
pt.wikinews.org	Economia e negócios	Realizada a 26ª Conferência Regional da FAO
pt.wikinews.org	Economia e negócios	Rebeldes tuaregues declaram independência de Azawad, no Mali, mas é rejeitada internacionalmente
pt.wikinews.org	Economia e negócios	Recuperação econômica reduz emissão de cheques sem fundo no Brasil
pt.wikinews.org	Economia e negócios	Recursos Federais da Petrobras não chegaram à Fundação José Sarney, diz jornal
pt.wikinews.org	Economia e negócios	RedeTV! paga parte dos salários atrasados de 2011
pt.wikinews.org	Economia e negócios	RedeTV! volta a atrasar salários no final de 2011 e início de 2012
pt.wikinews.org	Economia e negócios	Rei de Espanha manda Chávez calar a boca em encontro
pt.wikinews.org	Economia e negócios	Reino Unido prende três homens acusados de envio ilegal de lixo para o Brasil
pt.wikinews.org	Economia e negócios	Relator da ONU pede suspensão "total" dos biocombustíveis
pt.wikinews.org	Economia e negócios	Relatório diz que Senado teve 663 atos secretos não publicados em 15 anos
pt.wikinews.org	Economia e negócios	Relatório final da CPI dos Grampos sobre Operação Satiagraha não pede indiciamentos
pt.wikinews.org	Economia e negócios	Representante da OEA deixa Honduras sem solução para crise política
pt.wikinews.org	Economia e negócios	Representante do FMI em Luanda diz que Governo deve aumentar impostos
pt.wikinews.org	Economia e negócios	Restaurado o fornecimento de gás russo à Europa
pt.wikinews.org	Economia e negócios	Revisão do PIB chinês torna o país a terceira maior economia do mundo
pt.wikinews.org	Economia e negócios	Revista "The Economist" chama o Senado do Brasil de "Casa dos Horrores"
pt.wikinews.org	Economia e negócios	Ricardo Martinelli é eleito Presidente do Panamá
pt.wikinews.org	Economia e negócios	Ricardo Teixeira renuncia à presidência da Confederação Brasileira de Futebol (CBF)
pt.wikinews.org	Economia e negócios	Rio 2016 apresenta os mascotes de seus Jogos Olímpicos e Paralímpicos
pt.wikinews.org	Economia e negócios	Rio de Janeiro sediará as Olimpíadas de 2016
pt.wikinews.org	Economia e negócios	Rio de Janeiro: Garis em greve protestam em frente à prefeitura
pt.wikinews.org	Economia e negócios	Rodada Doha deve ser principal tema de encontro entre Lula e Bush no Japão
pt.wikinews.org	Economia e negócios	Romeu Tuma, Efraim Moraes e Agaciel Maia serão ouvidos pela Polícia do Senado
